"id","data_source","sfs_method","rd_filter","dist.bin","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"1","PoolSNP","counts","all",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","SNAPE","counts","all",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","PoolSNP","binom","all",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","SNAPE","binom","all",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","PoolSNP","counts","median_1sd",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","SNAPE","counts","median_1sd",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","PoolSNP","binom","median_1sd",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"1","SNAPE","binom","median_1sd",0,"AT_See_16_1","AT_Mau_15_50",46.8136889,13.50794792,48.375,15.56,"EW",2.57848988557557
"10","PoolSNP","counts","all",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","SNAPE","counts","all",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","PoolSNP","binom","all",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","SNAPE","binom","all",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","PoolSNP","counts","median_1sd",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","SNAPE","counts","median_1sd",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","PoolSNP","binom","median_1sd",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"10","SNAPE","binom","median_1sd",0,"DE_Bro_16_10","AT_Mau_15_50",48.218024,7.819513,48.375,15.56,"EW",7.74207856210107
"101","PoolSNP","counts","all",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","SNAPE","counts","all",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","PoolSNP","binom","all",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","SNAPE","binom","all",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","PoolSNP","counts","median_1sd",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","SNAPE","counts","median_1sd",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","PoolSNP","binom","median_1sd",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"101","SNAPE","binom","median_1sd",20,"FR_Vil_16_9","AT_Mau_15_51",48.7543324,2.1584108,48.375,15.56,"EW",13.4069566328547
"1010","PoolSNP","counts","all",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","SNAPE","counts","all",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","PoolSNP","binom","all",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","SNAPE","binom","all",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","PoolSNP","counts","median_1sd",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","SNAPE","counts","median_1sd",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","PoolSNP","binom","median_1sd",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1010","SNAPE","binom","median_1sd",0,"FI_Ves_14_38","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","PoolSNP","counts","all",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","SNAPE","counts","all",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","PoolSNP","binom","all",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","SNAPE","binom","all",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","PoolSNP","counts","median_1sd",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","SNAPE","counts","median_1sd",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","PoolSNP","binom","median_1sd",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1011","SNAPE","binom","median_1sd",0,"FI_Ves_16_7","RU_val_15_36",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1012","PoolSNP","counts","all",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","SNAPE","counts","all",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","PoolSNP","binom","all",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","SNAPE","binom","all",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","PoolSNP","counts","median_1sd",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","SNAPE","counts","median_1sd",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","PoolSNP","binom","median_1sd",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1012","SNAPE","binom","median_1sd",40,"FR_Got_15_49","RU_val_15_36",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1014","PoolSNP","counts","all",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","SNAPE","counts","all",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","PoolSNP","binom","all",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","SNAPE","binom","all",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","PoolSNP","counts","median_1sd",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","SNAPE","counts","median_1sd",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","PoolSNP","binom","median_1sd",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1014","SNAPE","binom","median_1sd",40,"FR_Vil_15_40","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","PoolSNP","counts","all",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","SNAPE","counts","all",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","PoolSNP","binom","all",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","SNAPE","binom","all",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","PoolSNP","counts","median_1sd",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","SNAPE","counts","median_1sd",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","PoolSNP","binom","median_1sd",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1015","SNAPE","binom","median_1sd",40,"FR_Vil_15_41","RU_val_15_36",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1016","PoolSNP","counts","all",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","SNAPE","counts","all",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","PoolSNP","binom","all",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","SNAPE","binom","all",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","PoolSNP","counts","median_1sd",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","SNAPE","counts","median_1sd",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","PoolSNP","binom","median_1sd",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"1016","SNAPE","binom","median_1sd",40,"FR_Vil_16_9","RU_val_15_36",48.7543324,2.1584108,58.024,33.23528,"EW",32.4299018914396
"102","PoolSNP","counts","all",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","SNAPE","counts","all",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","PoolSNP","binom","all",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","SNAPE","binom","all",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","PoolSNP","counts","median_1sd",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","SNAPE","counts","median_1sd",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","PoolSNP","binom","median_1sd",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"102","SNAPE","binom","median_1sd",0,"SE_Lun_14_30","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"1032","PoolSNP","counts","all",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","SNAPE","counts","all",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","PoolSNP","binom","all",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","SNAPE","binom","all",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","PoolSNP","counts","median_1sd",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","SNAPE","counts","median_1sd",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","PoolSNP","binom","median_1sd",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1032","SNAPE","binom","median_1sd",40,"UK_Lut_14_13","RU_val_15_36",52.433592,-1.102667,58.024,33.23528,"EW",34.7900454984076
"1034","PoolSNP","counts","all",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","SNAPE","counts","all",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","PoolSNP","binom","all",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","SNAPE","binom","all",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","PoolSNP","counts","median_1sd",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","SNAPE","counts","median_1sd",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","PoolSNP","binom","median_1sd",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1034","SNAPE","binom","median_1sd",40,"UK_Mar_15_42","RU_val_15_36",52.4608,-0.959,58.024,33.23528,"EW",34.6438736136478
"1036","PoolSNP","counts","all",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","SNAPE","counts","all",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","PoolSNP","binom","all",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","SNAPE","binom","all",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","PoolSNP","counts","median_1sd",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","SNAPE","counts","median_1sd",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","PoolSNP","binom","median_1sd",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1036","SNAPE","binom","median_1sd",40,"UK_She_14_09","RU_val_15_36",53.39052,-1.520599,58.024,33.23528,"EW",35.0633749370057
"1037","PoolSNP","counts","all",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","SNAPE","counts","all",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","PoolSNP","binom","all",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","SNAPE","binom","all",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","PoolSNP","counts","median_1sd",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","SNAPE","counts","median_1sd",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","PoolSNP","binom","median_1sd",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1037","SNAPE","binom","median_1sd",40,"UK_She_15_17","RU_val_15_36",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1039","PoolSNP","counts","all",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","SNAPE","counts","all",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","PoolSNP","binom","all",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","SNAPE","binom","all",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","PoolSNP","counts","median_1sd",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","SNAPE","counts","median_1sd",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","PoolSNP","binom","median_1sd",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"1039","SNAPE","binom","median_1sd",20,"CH_Cha_14_42","RU_val_15_38",46.5670416,6.701867,58.024,33.23528,"EW",28.9012785393294
"104","PoolSNP","counts","all",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","SNAPE","counts","all",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","PoolSNP","binom","all",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","SNAPE","binom","all",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","PoolSNP","counts","median_1sd",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","SNAPE","counts","median_1sd",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","PoolSNP","binom","median_1sd",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"104","SNAPE","binom","median_1sd",0,"SE_Lun_15_15","AT_Mau_15_51",55.694,13.198,48.375,15.56,"EW",7.69069600231345
"1054","PoolSNP","counts","all",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","SNAPE","counts","all",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","PoolSNP","binom","all",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","SNAPE","binom","all",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","PoolSNP","counts","median_1sd",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","SNAPE","counts","median_1sd",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","PoolSNP","binom","median_1sd",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1054","SNAPE","binom","median_1sd",20,"DE_Mun_16_13","RU_val_15_38",48.18,11.61,58.024,33.23528,"EW",23.7604097413828
"1065","PoolSNP","counts","all",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","SNAPE","counts","all",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","PoolSNP","binom","all",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","SNAPE","binom","all",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","PoolSNP","counts","median_1sd",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","SNAPE","counts","median_1sd",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","PoolSNP","binom","median_1sd",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1065","SNAPE","binom","median_1sd",20,"FI_Aka_14_36","RU_val_15_38",61.1,23.52,58.024,33.23528,"EW",10.1906055501329
"1072","PoolSNP","counts","all",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","SNAPE","counts","all",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","PoolSNP","binom","all",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","SNAPE","binom","all",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","PoolSNP","counts","median_1sd",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","SNAPE","counts","median_1sd",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","PoolSNP","binom","median_1sd",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1072","SNAPE","binom","median_1sd",0,"FI_Ves_16_7","RU_val_15_38",62.55,26.24,58.024,33.23528,"EW",8.33178361927385
"1073","PoolSNP","counts","all",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","SNAPE","counts","all",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","PoolSNP","binom","all",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","SNAPE","binom","all",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","PoolSNP","counts","median_1sd",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","SNAPE","counts","median_1sd",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","PoolSNP","binom","median_1sd",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1073","SNAPE","binom","median_1sd",40,"FR_Got_15_49","RU_val_15_38",44.977,4.93,58.024,33.23528,"EW",31.1675004592669
"1076","PoolSNP","counts","all",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","SNAPE","counts","all",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","PoolSNP","binom","all",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","SNAPE","binom","all",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","PoolSNP","counts","median_1sd",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","SNAPE","counts","median_1sd",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","PoolSNP","binom","median_1sd",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1076","SNAPE","binom","median_1sd",40,"FR_Vil_15_41","RU_val_15_38",48.754,2.158,58.024,33.23528,"EW",32.4303905649994
"1081","PoolSNP","counts","all",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","SNAPE","counts","all",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","PoolSNP","binom","all",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","SNAPE","binom","all",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","PoolSNP","counts","median_1sd",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","SNAPE","counts","median_1sd",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","PoolSNP","binom","median_1sd",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1081","SNAPE","binom","median_1sd",20,"TR_Yes_15_3","RU_val_15_38",40.231444,32.260328,58.024,33.23528,"EW",17.8192474705146
"1091","PoolSNP","counts","all",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","SNAPE","counts","all",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","PoolSNP","binom","all",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","SNAPE","binom","all",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","PoolSNP","counts","median_1sd",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","SNAPE","counts","median_1sd",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","PoolSNP","binom","median_1sd",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1091","SNAPE","binom","median_1sd",40,"UK_Dai_15_52","RU_val_15_38",56.344534,-2.952766,58.024,33.23528,"EW",36.2269965542725
"1096","PoolSNP","counts","all",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","SNAPE","counts","all",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","PoolSNP","binom","all",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","SNAPE","binom","all",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","PoolSNP","counts","median_1sd",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","SNAPE","counts","median_1sd",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","PoolSNP","binom","median_1sd",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1096","SNAPE","binom","median_1sd",40,"UK_Mar_16_53","RU_val_15_38",52.46,-0.959,58.024,33.23528,"EW",34.6440020886502
"1098","PoolSNP","counts","all",40,"UK_She_15_17","RU_val_15_38",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1098","SNAPE","counts","all",40,"UK_She_15_17","RU_val_15_38",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1098","PoolSNP","binom","all",40,"UK_She_15_17","RU_val_15_38",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1098","SNAPE","binom","all",40,"UK_She_15_17","RU_val_15_38",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
"1098","PoolSNP","counts","median_1sd",40,"UK_She_15_17","RU_val_15_38",53.391,-1.521,58.024,33.23528,"EW",35.0637089943206
